2018-05-17 15:28:39,292 [background-preinit] INFO  [org.hibernate.validator.internal.util.Version] - HV000001: Hibernate Validator 6.0.9.Final
2018-05-17 15:28:42,764 [main] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping] - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-17 15:28:42,765 [main] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping] - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-17 15:28:42,903 [main] INFO  [org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping] - Adding welcome page template: index
2018-05-17 15:28:42,998 [main] INFO  [org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer] - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2018-05-17 15:28:43,164 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Registering beans for JMX exposure on startup
2018-05-17 15:28:43,206 [main] INFO  [org.springframework.boot.web.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8080 (http) with context path ''
2018-05-17 15:28:43,209 [main] INFO  [com.eight.eightapp.EightApplication] - Started EightApplication in 4.216 seconds (JVM running for 5.501)
2018-05-17 15:28:51,439 [http-nio-8080-exec-1] INFO  [org.springframework.web.servlet.DispatcherServlet] - FrameworkServlet 'dispatcherServlet': initialization started
2018-05-17 15:28:51,471 [http-nio-8080-exec-1] INFO  [org.springframework.web.servlet.DispatcherServlet] - FrameworkServlet 'dispatcherServlet': initialization completed in 32 ms
2018-05-17 15:30:10,808 [background-preinit] INFO  [org.hibernate.validator.internal.util.Version] - HV000001: Hibernate Validator 6.0.9.Final
2018-05-17 15:30:11,134 [main] INFO  [com.eight.eightapp.EightApplication] - Starting EightApplication on epsprjkzyl with PID 70328 (D:\workspace\eight\target\classes started by zhangyulong in D:\workspace\eight)
2018-05-17 15:30:11,135 [main] INFO  [com.eight.eightapp.EightApplication] - No active profile set, falling back to default profiles: default
2018-05-17 15:30:11,209 [main] INFO  [org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext] - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7bc1a03d: startup date [Thu May 17 15:30:11 CST 2018]; root of context hierarchy
2018-05-17 15:30:12,602 [main] WARN  [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Cannot enhance @Configuration bean definition 'mapperScannerConfig' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
2018-05-17 15:33:06,209 [background-preinit] INFO  [org.hibernate.validator.internal.util.Version] - HV000001: Hibernate Validator 6.0.9.Final
2018-05-17 15:33:06,648 [main] INFO  [com.eight.eightapp.EightApplication] - Starting EightApplication on epsprjkzyl with PID 65404 (D:\workspace\eight\target\classes started by zhangyulong in D:\workspace\eight)
2018-05-17 15:33:06,649 [main] INFO  [com.eight.eightapp.EightApplication] - No active profile set, falling back to default profiles: default
2018-05-17 15:33:06,733 [main] INFO  [org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext] - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3b2c72c2: startup date [Thu May 17 15:33:06 CST 2018]; root of context hierarchy
2018-05-17 15:33:07,898 [main] WARN  [org.springframework.context.annotation.ConfigurationClassPostProcessor] - Cannot enhance @Configuration bean definition 'mapperScannerConfig' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
2018-05-17 15:33:08,073 [main] INFO  [org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] - Bean 'shiroConfiguration' of type [com.eight.eightapp.shiro.ShiroConfiguration$$EnhancerBySpringCGLIB$$6a27bc55] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
